Provincia;Identificador_Canton;Identificador_Parroquia;Zona;Sector;Numero_vivienda;Tipo_via;Tipo_vivienda;Condicion_ocupacion_vivienda_particular;Condicion_ocupacion_vivienda_colectiva;Material_predominante_techo_o_cubierta;Estado_techo_o_cubierta;Material_predominante_paredes_exteriores;Estado_paredes_exteriores;Material_predominante_piso;Estado_piso;El_agua_que_recibe_la_vivienda_es;El_agua_que_recibe_la_vivienda_proviene_o_es_suministrada_por;El_servicio_higienico_de_la_vivienda_es;Disponibilidad_de_energia_electrica_por_red_publica;Disponibilidad_de_otra_fuente_de_energia_electrica;Eliminacion_de_la_basura;Numero_cuartos;Todas_las_personas_comparten_un_mismo_gasto_para_la_alimentacion;Numero_hogares;Area_urbana_o_rural;CANTON;PARROQ;ID_VIV;Total_fallecidos_de_la_vivienda;Total_emigrantes_de_la_vivienda;Total_personas_de_la_vivienda;Condicion_ocupacion_de_la_vivienda_particular(recodificada);Numero_cuartos(recodificada);Registro_imputado_en_vivienda_ocupada_con_personas_ausentes
"Azuay";1;62;999;2;85;"Carretera";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Regular";"Ladrillo o bloque";"Regular";"Cerámica, baldosa, vinil o porcelanato";"Bueno";"Por tubería, fuera de la vivienda pero dentro del edificio, lote o terreno";"Juntas de Agua/Organizaciones comunitarias/GAD parroquial";"Inodoro o escusado, conectado a pozo séptico";"Si";"No dispone";"Por carro recolector";6;"Si";1;"rural";"Cuenca";"Ricaurte";101629990020085;0;0;4;"Ocupada";"Seis o más cuartos";"No"
"Azuay";1;62;999;3;106;"Camino";"Casa/villa";"Ocupada con personas presentes";"";"Zinc, aluminio (lámina o plancha metálica)";"Regular";"Ladrillo o bloque";"Malo";"Duela, parquet, tablón o piso flotante";"Malo";"Por tubería, fuera del edificio, lote o terreno";"Juntas de Agua/Organizaciones comunitarias/GAD parroquial";"Inodoro o escusado, conectado a pozo séptico";"Si";"No dispone";"Por carro recolector";3;"Si";1;"rural";"Cuenca";"Ricaurte";101629990030106;0;0;7;"Ocupada";"Tres cuartos";"No"
"Azuay";1;62;999;13;42;"Carretera";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Malo";"Ladrillo o bloque";"Regular";"Tabla sin tratar";"Malo";"Por tubería, fuera de la vivienda pero dentro del edificio, lote o terreno";"Juntas de Agua/Organizaciones comunitarias/GAD parroquial";"Inodoro o escusado, conectado a pozo séptico";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101629990130042;0;0;4;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;999;13;73;"Sendero";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Bueno";"Ladrillo o bloque";"Bueno";"Cerámica, baldosa, vinil o porcelanato";"Bueno";"Por tubería, fuera del edificio, lote o terreno";"Juntas de Agua/Organizaciones comunitarias/GAD parroquial";"Inodoro o escusado, conectado a pozo séptico";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101629990130073;0;0;3;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;999;15;13;"Camino";"Casa/villa";"Ocupada con personas presentes";"";"Hormigón (losa, cemento)";"Malo";"Ladrillo o bloque";"Bueno";"Ladrillo o cemento";"Malo";"Por tubería, fuera de la vivienda pero dentro del edificio, lote o terreno";"Juntas de Agua/Organizaciones comunitarias/GAD parroquial";"Inodoro o escusado, con descarga directa al mar, río, lago o quebrada";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101629990150013;0;0;11;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;999;15;26;"Camino";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Regular";"Ladrillo o bloque";"Regular";"Cerámica, baldosa, vinil o porcelanato";"Regular";"Por tubería, fuera de la vivienda pero dentro del edificio, lote o terreno";"Juntas de Agua/Organizaciones comunitarias/GAD parroquial";"Inodoro o escusado, con descarga directa al mar, río, lago o quebrada";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101629990150026;0;0;4;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;999;15;37;"Camino";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Bueno";"Ladrillo o bloque";"Bueno";"Ladrillo o cemento";"Regular";"Por tubería, fuera del edificio, lote o terreno";"Juntas de Agua/Organizaciones comunitarias/GAD parroquial";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";2;"Si";1;"rural";"Cuenca";"Ricaurte";101629990150037;0;0;2;"Ocupada";"Dos cuartos";"No"
"Azuay";1;62;999;15;61;"Camino";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Bueno";"Ladrillo o bloque";"Bueno";"Cerámica, baldosa, vinil o porcelanato";"Bueno";"Por tubería, fuera de la vivienda pero dentro del edificio, lote o terreno";"Juntas de Agua/Organizaciones comunitarias/GAD parroquial";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";3;"Si";1;"rural";"Cuenca";"Ricaurte";101629990150061;0;0;3;"Ocupada";"Tres cuartos";"No"
"Azuay";1;62;999;16;47;"Sendero";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Bueno";"Ladrillo o bloque";"Bueno";"Ladrillo o cemento";"Bueno";"Por tubería, fuera de la vivienda pero dentro del edificio, lote o terreno";"Juntas de Agua/Organizaciones comunitarias/GAD parroquial";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";3;"Si";1;"rural";"Cuenca";"Ricaurte";101629990160047;0;0;2;"Ocupada";"Tres cuartos";"No"
"Azuay";1;62;999;17;30;"Sendero";"Casa/villa";"Ocupada con personas presentes";"";"Hormigón (losa, cemento)";"Regular";"Ladrillo o bloque";"Regular";"Cerámica, baldosa, vinil o porcelanato";"Regular";"Por tubería, fuera de la vivienda pero dentro del edificio, lote o terreno";"Juntas de Agua/Organizaciones comunitarias/GAD parroquial";"No tiene";"Si";"No dispone";"Por carro recolector";5;"Si";1;"rural";"Cuenca";"Ricaurte";101629990170030;0;0;4;"Ocupada";"Cinco cuartos";"No"
"Azuay";1;62;999;17;53;"Sendero";"Casa/villa";"Ocupada con personas presentes";"";"Zinc, aluminio (lámina o plancha metálica)";"Regular";"Ladrillo o bloque";"Bueno";"Ladrillo o cemento";"Bueno";"Por tubería, fuera del edificio, lote o terreno";"Juntas de Agua/Organizaciones comunitarias/GAD parroquial";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";1;"Si";1;"rural";"Cuenca";"Ricaurte";101629990170053;0;0;3;"Ocupada";"Un cuarto";"No"
"Azuay";1;62;999;17;68;"Camino";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Regular";"Ladrillo o bloque";"Regular";"Tierra";"Malo";"Por tubería, fuera de la vivienda pero dentro del edificio, lote o terreno";"Juntas de Agua/Organizaciones comunitarias/GAD parroquial";"Inodoro o escusado, conectado a pozo séptico";"Si";"No dispone";"Por carro recolector";1;"Si";1;"rural";"Cuenca";"Ricaurte";101629990170068;0;0;7;"Ocupada";"Un cuarto";"No"
"Azuay";1;62;999;19;4;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Hormigón (losa, cemento)";"Bueno";"Ladrillo o bloque";"Bueno";"Ladrillo o cemento";"Regular";"Por tubería, fuera de la vivienda pero dentro del edificio, lote o terreno";"Juntas de Agua/Organizaciones comunitarias/GAD parroquial";"Inodoro o escusado, conectado a pozo séptico";"Si";"No dispone";"Por carro recolector";5;"Si";1;"rural";"Cuenca";"Ricaurte";101629990190004;0;0;5;"Ocupada";"Cinco cuartos";"No"
"Azuay";1;62;999;19;71;"Callejon";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Regular";"Ladrillo o bloque";"Regular";"Ladrillo o cemento";"Regular";"Por tubería, fuera de la vivienda pero dentro del edificio, lote o terreno";"Juntas de Agua/Organizaciones comunitarias/GAD parroquial";"Inodoro o escusado, conectado a pozo séptico";"Si";"No dispone";"Por carro recolector";1;"Si";1;"rural";"Cuenca";"Ricaurte";101629990190071;0;0;1;"Ocupada";"Un cuarto";"No"
"Azuay";1;62;999;24;84;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Bueno";"Ladrillo o bloque";"Bueno";"Cerámica, baldosa, vinil o porcelanato";"Bueno";"Por tubería, fuera de la vivienda pero dentro del edificio, lote o terreno";"Juntas de Agua/Organizaciones comunitarias/GAD parroquial";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";3;"Si";1;"rural";"Cuenca";"Ricaurte";101629990240084;0;0;3;"Ocupada";"Tres cuartos";"No"
"Azuay";1;62;999;32;39;"Camino";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Bueno";"Ladrillo o bloque";"Bueno";"Ladrillo o cemento";"Bueno";"Por tubería, fuera del edificio, lote o terreno";"Juntas de Agua/Organizaciones comunitarias/GAD parroquial";"Inodoro o escusado, con descarga directa al mar, río, lago o quebrada";"Si";"No dispone";"Por carro recolector";6;"Si";1;"rural";"Cuenca";"Ricaurte";101629990320039;0;0;7;"Ocupada";"Seis o más cuartos";"No"
"Azuay";1;62;999;19;77;"Carretera";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Regular";"Ladrillo o bloque";"Regular";"Duela, parquet, tablón o piso flotante";"Regular";"Por tubería, dentro de la vivienda";"Juntas de Agua/Organizaciones comunitarias/GAD parroquial";"Inodoro o escusado, conectado a red pública de alcantarillado";"No";"No dispone";"Por carro recolector";2;"Si";1;"rural";"Cuenca";"Ricaurte";101629990190077;0;0;2;"Ocupada";"Dos cuartos";"No"
"Azuay";1;62;999;21;64;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Regular";"Ladrillo o bloque";"Regular";"Duela, parquet, tablón o piso flotante";"Regular";"Por tubería, dentro de la vivienda";"Juntas de Agua/Organizaciones comunitarias/GAD parroquial";"Inodoro o escusado, conectado a pozo séptico";"No";"No dispone";"Por carro recolector";5;"Si";1;"rural";"Cuenca";"Ricaurte";101629990210064;0;0;6;"Ocupada";"Cinco cuartos";"No"
"Azuay";1;62;999;1;36;"Sendero";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Bueno";"Ladrillo o bloque";"Bueno";"Ladrillo o cemento";"Bueno";"Por tubería, dentro de la vivienda";"Juntas de Agua/Organizaciones comunitarias/GAD parroquial";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101629990010036;1;0;5;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;999;15;87;"Carretera";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Bueno";"Ladrillo o bloque";"Bueno";"Ladrillo o cemento";"Bueno";"Por tubería, dentro de la vivienda";"Juntas de Agua/Organizaciones comunitarias/GAD parroquial";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";3;"Si";1;"rural";"Cuenca";"Ricaurte";101629990150087;1;0;5;"Ocupada";"Tres cuartos";"No"
"Azuay";1;62;999;16;12;"Camino";"Casa/villa";"Ocupada con personas presentes";"";"Zinc, aluminio (lámina o plancha metálica)";"Malo";"Ladrillo o bloque";"Bueno";"Cerámica, baldosa, vinil o porcelanato";"Bueno";"Por tubería, dentro de la vivienda";"Juntas de Agua/Organizaciones comunitarias/GAD parroquial";"Inodoro o escusado, conectado a pozo séptico";"Si";"No dispone";"Por carro recolector";2;"Si";1;"rural";"Cuenca";"Ricaurte";101629990160012;1;0;4;"Ocupada";"Dos cuartos";"No"
"Azuay";1;62;999;16;49;"Sendero";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Regular";"Ladrillo o bloque";"Bueno";"Ladrillo o cemento";"Regular";"Por tubería, dentro de la vivienda";"Juntas de Agua/Organizaciones comunitarias/GAD parroquial";"Inodoro o escusado, conectado a pozo séptico";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101629990160049;1;0;3;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;999;19;67;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Regular";"Ladrillo o bloque";"Regular";"Duela, parquet, tablón o piso flotante";"Regular";"Por tubería, dentro de la vivienda";"Juntas de Agua/Organizaciones comunitarias/GAD parroquial";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101629990190067;1;0;4;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;999;1;3;"Camino";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Bueno";"Ladrillo o bloque";"Bueno";"Cerámica, baldosa, vinil o porcelanato";"Regular";"Por tubería, dentro de la vivienda";"Juntas de Agua/Organizaciones comunitarias/GAD parroquial";"Inodoro o escusado, conectado a pozo séptico";"Si";"No dispone";"Por carro recolector";5;"Si";1;"rural";"Cuenca";"Ricaurte";101629990010003;0;0;2;"Ocupada";"Cinco cuartos";"No"
"Azuay";1;62;999;1;7;"Camino";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Regular";"Ladrillo o bloque";"Bueno";"Cerámica, baldosa, vinil o porcelanato";"Bueno";"Por tubería, dentro de la vivienda";"Juntas de Agua/Organizaciones comunitarias/GAD parroquial";"Inodoro o escusado, conectado a pozo séptico";"Si";"No dispone";"Por carro recolector";6;"Si";1;"rural";"Cuenca";"Ricaurte";101629990010007;0;0;6;"Ocupada";"Seis o más cuartos";"No"
"Azuay";1;62;999;1;9;"Camino";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Regular";"Ladrillo o bloque";"Regular";"Ladrillo o cemento";"Regular";"Por tubería, dentro de la vivienda";"Juntas de Agua/Organizaciones comunitarias/GAD parroquial";"Inodoro o escusado, conectado a pozo séptico";"Si";"No dispone";"Por carro recolector";1;"Si";1;"rural";"Cuenca";"Ricaurte";101629990010009;0;0;3;"Ocupada";"Un cuarto";"No"
"Azuay";1;62;999;1;10;"Camino";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Bueno";"Ladrillo o bloque";"Bueno";"Cerámica, baldosa, vinil o porcelanato";"Bueno";"Por tubería, dentro de la vivienda";"Juntas de Agua/Organizaciones comunitarias/GAD parroquial";"Inodoro o escusado, conectado a pozo séptico";"Si";"No dispone";"Por carro recolector";3;"Si";1;"rural";"Cuenca";"Ricaurte";101629990010010;0;0;3;"Ocupada";"Tres cuartos";"No"
"Azuay";1;62;999;1;21;"Camino";"Casa/villa";"Ocupada con personas presentes";"";"Teja";"Bueno";"Ladrillo o bloque";"Bueno";"Cerámica, baldosa, vinil o porcelanato";"Bueno";"Por tubería, dentro de la vivienda";"Juntas de Agua/Organizaciones comunitarias/GAD parroquial";"Inodoro o escusado, conectado a pozo séptico";"Si";"No dispone";"Por carro recolector";5;"Si";1;"rural";"Cuenca";"Ricaurte";101629990010021;0;0;2;"Ocupada";"Cinco cuartos";"No"
"Azuay";1;62;999;1;23;"Carretera";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Bueno";"Ladrillo o bloque";"Bueno";"Tabla sin tratar";"Bueno";"Por tubería, dentro de la vivienda";"Juntas de Agua/Organizaciones comunitarias/GAD parroquial";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";6;"Si";1;"rural";"Cuenca";"Ricaurte";101629990010023;0;0;1;"Ocupada";"Seis o más cuartos";"No"
"Azuay";1;62;999;1;26;"Camino";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Bueno";"Ladrillo o bloque";"Bueno";"Cerámica, baldosa, vinil o porcelanato";"Regular";"Por tubería, dentro de la vivienda";"Juntas de Agua/Organizaciones comunitarias/GAD parroquial";"Inodoro o escusado, conectado a biodigestor";"Si";"No dispone";"Por carro recolector";5;"Si";1;"rural";"Cuenca";"Ricaurte";101629990010026;0;0;4;"Ocupada";"Cinco cuartos";"No"
"Azuay";1;62;999;1;27;"Camino";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Regular";"Ladrillo o bloque";"Regular";"Tabla sin tratar";"Regular";"Por tubería, dentro de la vivienda";"Juntas de Agua/Organizaciones comunitarias/GAD parroquial";"Inodoro o escusado, conectado a pozo séptico";"Si";"No dispone";"Por carro recolector";3;"Si";1;"rural";"Cuenca";"Ricaurte";101629990010027;0;0;5;"Ocupada";"Tres cuartos";"No"
"Azuay";1;62;999;1;31;"Camino";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Bueno";"Ladrillo o bloque";"Bueno";"Cerámica, baldosa, vinil o porcelanato";"Bueno";"Por tubería, dentro de la vivienda";"Juntas de Agua/Organizaciones comunitarias/GAD parroquial";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101629990010031;0;0;5;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;999;1;33;"Carretera";"Casa/villa";"Ocupada con personas presentes";"";"Zinc, aluminio (lámina o plancha metálica)";"Malo";"Ladrillo o bloque";"Malo";"Duela, parquet, tablón o piso flotante";"Malo";"Por tubería, dentro de la vivienda";"Juntas de Agua/Organizaciones comunitarias/GAD parroquial";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101629990010033;0;0;4;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;999;1;34;"Carretera";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Regular";"Ladrillo o bloque";"Regular";"Duela, parquet, tablón o piso flotante";"Bueno";"Por tubería, dentro de la vivienda";"Juntas de Agua/Organizaciones comunitarias/GAD parroquial";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";6;"Si";1;"rural";"Cuenca";"Ricaurte";101629990010034;0;0;4;"Ocupada";"Seis o más cuartos";"No"
"Azuay";1;62;999;1;37;"Sendero";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Bueno";"Ladrillo o bloque";"Bueno";"Cerámica, baldosa, vinil o porcelanato";"Bueno";"Por tubería, dentro de la vivienda";"Juntas de Agua/Organizaciones comunitarias/GAD parroquial";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";6;"Si";1;"rural";"Cuenca";"Ricaurte";101629990010037;0;0;4;"Ocupada";"Seis o más cuartos";"No"
"Azuay";1;62;999;1;43;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Hormigón (losa, cemento)";"Bueno";"Ladrillo o bloque";"Bueno";"Cerámica, baldosa, vinil o porcelanato";"Bueno";"Por tubería, dentro de la vivienda";"Juntas de Agua/Organizaciones comunitarias/GAD parroquial";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";5;"Si";1;"rural";"Cuenca";"Ricaurte";101629990010043;0;0;5;"Ocupada";"Cinco cuartos";"No"
"Azuay";1;62;999;1;47;"Sendero";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Bueno";"Ladrillo o bloque";"Bueno";"Ladrillo o cemento";"Bueno";"Por tubería, dentro de la vivienda";"Juntas de Agua/Organizaciones comunitarias/GAD parroquial";"Inodoro o escusado, conectado a pozo séptico";"Si";"No dispone";"Por carro recolector";2;"Si";1;"rural";"Cuenca";"Ricaurte";101629990010047;0;0;4;"Ocupada";"Dos cuartos";"No"
"Azuay";1;62;999;1;51;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Zinc, aluminio (lámina o plancha metálica)";"Regular";"Ladrillo o bloque";"Regular";"Ladrillo o cemento";"Regular";"Por tubería, dentro de la vivienda";"Juntas de Agua/Organizaciones comunitarias/GAD parroquial";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";5;"Si";1;"rural";"Cuenca";"Ricaurte";101629990010051;0;0;6;"Ocupada";"Cinco cuartos";"No"
"Azuay";1;62;999;1;53;"Carretera";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Bueno";"Ladrillo o bloque";"Regular";"Cerámica, baldosa, vinil o porcelanato";"Bueno";"Por tubería, dentro de la vivienda";"Juntas de Agua/Organizaciones comunitarias/GAD parroquial";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";5;"Si";1;"rural";"Cuenca";"Ricaurte";101629990010053;0;0;4;"Ocupada";"Cinco cuartos";"No"
"Azuay";1;62;999;2;1;"Sendero";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Bueno";"Ladrillo o bloque";"Bueno";"Duela, parquet, tablón o piso flotante";"Bueno";"Por tubería, dentro de la vivienda";"Juntas de Agua/Organizaciones comunitarias/GAD parroquial";"Inodoro o escusado, conectado a pozo séptico";"Si";"No dispone";"Por carro recolector";2;"Si";1;"rural";"Cuenca";"Ricaurte";101629990020001;0;0;1;"Ocupada";"Dos cuartos";"No"
