Provincia;Identificador_Canton;Identificador_Parroquia;Zona;Sector;Numero_vivienda;Numero_hogar;Numero_dormitorios;Cuarto_espacio_exclusivo_para_cocinar;Disponibilidad_servicio_higiénico_inodoro_escusado;Disponibilidad_espacio_con_instalaciones_o_ducha_para_bañarse;Principal_combustible_o_energía_para_cocinar;Agua_que_beben_los_miembros_hogar;Acostumbra_separar_la_basura_orgánica_e_inorgánica;Acostumbra_separar_desperdicios_para_dar_a_los_animales_plantas;Acostumbra_separar_papel_cartón_plástico_o_vidrio_para_vender_regalar_reutilizar;Tiene_este_hogar_perros;Número_perros;Tiene_este_hogar_gatos;Número_gatos;Tenencia_propiedad_de_la_vivienda;Dispone_servicio_de_teléfono_convencional;Dispone_servicio_de_teléfono_celular;Dispone_servicio_de_televisión_pagada;Dispone_servicio_de_internet_fijo;Dispone_computadora;Dispone_refrigeradora;Dispone_máquina_lavadora_de_ropa;Dispone_máquina_secadora_de_ropa;Dispone_horno_microondas;Dispone_máquina_extractora_de_olores;Dispone_automóvil_o_camioneta_para_uso_exclusivo;Dispone_motocicleta_para_uso_exclusivo;Alguna_persona_falleció_en_los_últimos_tres_años(enero_2020);Número_personas_fallecidas;Alguna_persona_viajó_a_otro_país_y_todavía_no_regresa(nov._2010);Numero_personas_emigrantes;Total_hombres_en_el_hogar;Total_mujeres_en_el_hogar;Total_personas_en_el_hogar;Existe_alguna_persona_que_no_haya_sido_mencionada_en_el_hogar;Area_urbana_o_rural;CANTON;PARROQ;ID_VIV;ID_HOG;Numero_dormitorios(recodificada);Registro_imputado_en_vivienda_ocupada_con_personas_ausentes;TipoPareja;TipoDeHogar
"Azuay";1;62;999;6;38;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"No";"No";"No";;"No";;"Propia(regala,donada,heredada o por posesion)";"No";"No";"No";"Si";"No";"Si";"No";"No";"No";"No";"No";"No";"No";;"No";;1;0;1;"No";"Area Rural";"Cuenca";"Ricaurte";101629990060038;10162999006003801;"Dos dormitorios";"No";"";"Unipersonal"
"Azuay";1;62;999;6;59;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"No";"No";"No";;"No";;"Propia y la esta pagando";"No";"No";"No";"No";"No";"Si";"No";"No";"No";"No";"No";"No";"No";;"No";;3;2;5;"No";"Area Rural";"Cuenca";"Ricaurte";101629990060059;10162999006005901;"Dos dormitorios";"No";"";"Nuclear"
"Azuay";1;62;999;6;77;1;2;"No";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"Si";"No";"No";;"No";;"Arrendada/anticresis";"No";"No";"No";"Si";"No";"Si";"No";"No";"No";"No";"No";"No";"No";;"No";;1;3;4;"No";"Area Rural";"Cuenca";"Ricaurte";101629990060077;10162999006007701;"Dos dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;7;5;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"No";;"No";;"Prestada o cedida(no paga)";"Si";"No";"No";"No";"No";"Si";"No";"No";"No";"No";"No";"No";"No";;"No";;1;1;2;"No";"Area Rural";"Cuenca";"Ricaurte";101629990070005;10162999007000501;"Tres dormitorios";"No";"";"Nuclear"
"Azuay";1;62;999;7;16;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"Si";"No";"No";;"No";;"Propia(regala,donada,heredada o por posesion)";"No";"No";"No";"Si";"No";"Si";"No";"No";"No";"No";"No";"No";"No";;"No";;0;2;2;"No";"Area Rural";"Cuenca";"Ricaurte";101629990070016;10162999007001601;"Dos dormitorios";"No";"";"Nuclear"
"Azuay";1;62;999;8;29;1;4;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"No";"No";"No";;"No";;"Propia(regala,donada,heredada o por posesion)";"Si";"No";"No";"Si";"Si";"Si";"Si";"No";"No";"No";"No";"No";"No";;"No";;1;0;1;"No";"Area Rural";"Cuenca";"Ricaurte";101629990080029;10162999008002901;"Cuatro dormitorios";"No";"";"Unipersonal"
"Azuay";1;62;999;8;35;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"Si";"No";"No";;"No";;"Propia y totalmente pagada";"Si";"No";"No";"No";"No";"Si";"No";"No";"No";"No";"No";"No";"No";;"No";;1;1;2;"No";"Area Rural";"Cuenca";"Ricaurte";101629990080035;10162999008003501;"Dos dormitorios";"No";"";"Extenso"
"Azuay";1;62;999;8;69;1;1;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"No";"Si";"No";;"No";;"Propia(regala,donada,heredada o por posesion)";"Si";"No";"No";"Si";"No";"Si";"No";"No";"No";"No";"No";"No";"No";;"No";;1;1;2;"No";"Area Rural";"Cuenca";"Ricaurte";101629990080069;10162999008006901;"Un dormitorio";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;13;53;1;1;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"No";;"No";;"Propia y totalmente pagada";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";;"No";;0;1;1;"No";"Area Rural";"Cuenca";"Ricaurte";101629990130053;10162999013005301;"Un dormitorio";"No";"";"Unipersonal"
"Azuay";1;62;999;14;4;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"Si";"No";"No";;"No";;"Prestada o cedida(no paga)";"Si";"No";"No";"No";"No";"Si";"No";"No";"No";"No";"No";"No";"No";;"No";;0;1;1;"No";"Area Rural";"Cuenca";"Ricaurte";101629990140004;10162999014000401;"Tres dormitorios";"No";"";"Unipersonal"
"Azuay";1;62;999;14;23;1;1;"No";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"No";;"No";;"Propia y totalmente pagada";"No";"No";"No";"Si";"No";"Si";"No";"No";"No";"No";"No";"No";"No";;"No";;1;1;2;"No";"Area Rural";"Cuenca";"Ricaurte";101629990140023;10162999014002301;"Un dormitorio";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;16;33;1;1;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"Si";"No";"No";;"No";;"Prestada o cedida(no paga)";"Si";"No";"No";"No";"No";"Si";"No";"No";"No";"No";"No";"No";"No";;"No";;0;1;1;"No";"Area Rural";"Cuenca";"Ricaurte";101629990160033;10162999016003301;"Un dormitorio";"No";"";"Unipersonal"
"Azuay";1;62;999;19;21;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"No";;"No";;"Prestada o cedida(no paga)";"No";"No";"No";"No";"No";"Si";"No";"No";"No";"No";"No";"No";"No";;"No";;1;1;2;"No";"Area Rural";"Cuenca";"Ricaurte";101629990190021;10162999019002101;"Dos dormitorios";"No";"";"Extenso"
"Azuay";1;62;999;19;71;1;1;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"Si";"Si";"No";;"No";;"Propia y totalmente pagada";"No";"No";"No";"No";"No";"Si";"No";"No";"No";"No";"No";"No";"No";;"No";;0;1;1;"No";"Area Rural";"Cuenca";"Ricaurte";101629990190071;10162999019007101;"Un dormitorio";"No";"";"Unipersonal"
"Azuay";1;62;999;20;9;1;1;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"No";"No";"No";;"No";;"Propia y totalmente pagada";"Si";"No";"No";"No";"No";"Si";"No";"No";"No";"No";"No";"No";"No";;"No";;0;1;1;"No";"Area Rural";"Cuenca";"Ricaurte";101629990200009;10162999020000901;"Un dormitorio";"No";"";"Unipersonal"
"Azuay";1;62;999;20;49;1;0;"No";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"Si";"No";"No";;"No";;"Arrendada/anticresis";"No";"No";"No";"No";"No";"Si";"No";"No";"No";"No";"No";"No";"No";;"No";;0;1;1;"No";"Area Rural";"Cuenca";"Ricaurte";101629990200049;10162999020004901;"Ninguno";"No";"";"Unipersonal"
"Azuay";1;62;999;22;9;1;1;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"No";;"No";;"Propia y totalmente pagada";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";;"No";;0;1;1;"No";"Area Rural";"Cuenca";"Ricaurte";101629990220009;10162999022000901;"Un dormitorio";"No";"";"Unipersonal"
"Azuay";1;62;999;22;43;1;1;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"No";"No";"No";;"No";;"Prestada o cedida(no paga)";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";;"No";;0;1;1;"No";"Area Rural";"Cuenca";"Ricaurte";101629990220043;10162999022004301;"Un dormitorio";"No";"";"Unipersonal"
"Azuay";1;62;999;22;61;1;1;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"No";"No";"No";;"No";;"Propia y totalmente pagada";"No";"No";"No";"No";"No";"Si";"No";"No";"No";"No";"No";"No";"No";;"No";;1;1;2;"No";"Area Rural";"Cuenca";"Ricaurte";101629990220061;10162999022006101;"Un dormitorio";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;25;52;1;5;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"Si";"No";"No";;"No";;"Propia y totalmente pagada";"Si";"No";"No";"No";"No";"Si";"No";"No";"No";"No";"No";"No";"No";;"No";;0;1;1;"No";"Area Rural";"Cuenca";"Ricaurte";101629990250052;10162999025005201;"Cinco dormitorios";"No";"";"Unipersonal"
"Azuay";1;62;999;26;64;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"Si";"Si";"No";;"No";;"Propia y totalmente pagada";"Si";"No";"No";"No";"No";"Si";"No";"No";"No";"No";"No";"No";"No";;"No";;1;1;2;"No";"Area Rural";"Cuenca";"Ricaurte";101629990260064;10162999026006401;"Tres dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;26;91;1;1;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"No";;"No";;"Propia(regala,donada,heredada o por posesion)";"No";"No";"No";"No";"No";"Si";"No";"No";"No";"No";"No";"No";"No";;"No";;1;0;1;"No";"Area Rural";"Cuenca";"Ricaurte";101629990260091;10162999026009101;"Un dormitorio";"No";"";"Unipersonal"
"Azuay";1;62;999;27;9;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"No";;"No";;"Propia y totalmente pagada";"No";"No";"Si";"Si";"No";"Si";"Si";"No";"No";"Si";"Si";"No";"No";;"No";;1;2;3;"No";"Area Rural";"Cuenca";"Ricaurte";101629990270009;10162999027000901;"Tres dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;28;53;1;1;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"No";"No";"No";;"No";;"Propia y totalmente pagada";"No";"No";"No";"No";"No";"Si";"No";"No";"No";"No";"No";"No";"No";;"No";;0;1;1;"No";"Area Rural";"Cuenca";"Ricaurte";101629990280053;10162999028005301;"Un dormitorio";"No";"";"Unipersonal"
"Azuay";1;62;999;29;20;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"No";;"No";;"Propia y la esta pagando";"No";"No";"No";"Si";"Si";"Si";"No";"No";"No";"No";"No";"No";"No";;"No";;1;1;2;"No";"Area Rural";"Cuenca";"Ricaurte";101629990290020;10162999029002001;"Dos dormitorios";"No";"";"Nuclear"
"Azuay";1;62;999;29;22;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"No";;"No";;"Propia y totalmente pagada";"No";"No";"No";"Si";"Si";"Si";"No";"No";"No";"No";"No";"No";"No";;"No";;3;2;5;"No";"Area Rural";"Cuenca";"Ricaurte";101629990290022;10162999029002201;"Dos dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;29;44;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"No";;"No";;"Propia y totalmente pagada";"No";"No";"No";"Si";"Si";"Si";"No";"No";"No";"No";"No";"No";"No";;"No";;2;1;3;"No";"Area Rural";"Cuenca";"Ricaurte";101629990290044;10162999029004401;"Dos dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;29;87;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"No";;"No";;"Propia y totalmente pagada";"No";"No";"No";"Si";"Si";"Si";"No";"No";"No";"No";"No";"No";"No";;"No";;1;3;4;"No";"Area Rural";"Cuenca";"Ricaurte";101629990290087;10162999029008701;"Dos dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;30;6;1;1;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"No";"No";"No";;"No";;"Arrendada/anticresis";"No";"No";"No";"Si";"Si";"Si";"No";"No";"No";"No";"No";"No";"No";;"No";;1;0;1;"No";"Area Rural";"Cuenca";"Ricaurte";101629990300006;10162999030000601;"Un dormitorio";"No";"";"Unipersonal"
"Azuay";1;62;999;30;10;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"No";;"No";;"Propia y totalmente pagada";"No";"No";"No";"Si";"Si";"Si";"No";"No";"No";"No";"No";"No";"No";;"No";;0;1;1;"No";"Area Rural";"Cuenca";"Ricaurte";101629990300010;10162999030001001;"Dos dormitorios";"No";"";"Unipersonal"
"Azuay";1;62;999;30;31;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"No";;"No";;"Propia y totalmente pagada";"Si";"No";"No";"No";"No";"Si";"No";"No";"No";"No";"No";"No";"No";;"No";;0;1;1;"No";"Area Rural";"Cuenca";"Ricaurte";101629990300031;10162999030003101;"Dos dormitorios";"No";"";"Unipersonal"
"Azuay";1;62;999;30;35;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"No";;"No";;"Propia y totalmente pagada";"Si";"No";"No";"No";"No";"Si";"Si";"No";"No";"No";"Si";"No";"No";;"No";;1;1;2;"No";"Area Rural";"Cuenca";"Ricaurte";101629990300035;10162999030003501;"Dos dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;31;9;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"No";"No";"No";;"No";;"Propia y totalmente pagada";"Si";"No";"No";"Si";"Si";"Si";"Si";"No";"No";"No";"Si";"No";"No";;"No";;2;2;4;"No";"Area Rural";"Cuenca";"Ricaurte";101629990310009;10162999031000901;"Tres dormitorios";"No";"";"Nuclear"
"Azuay";1;62;999;31;13;1;1;"No";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"No";;"No";;"Propia y totalmente pagada";"Si";"No";"No";"No";"No";"Si";"No";"No";"No";"No";"No";"No";"No";;"No";;0;1;1;"No";"Area Rural";"Cuenca";"Ricaurte";101629990310013;10162999031001301;"Un dormitorio";"No";"";"Unipersonal"
"Azuay";1;62;999;32;27;1;2;"No";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"No";;"No";;"Propia y totalmente pagada";"No";"No";"No";"Si";"No";"No";"No";"No";"No";"No";"No";"No";"No";;"No";;1;2;3;"No";"Area Rural";"Cuenca";"Ricaurte";101629990320027;10162999032002701;"Dos dormitorios";"No";"";"Nuclear"
"Azuay";1;62;999;32;37;1;1;"No";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"Si";"Si";"No";;"No";;"Propia(regala,donada,heredada o por posesion)";"No";"No";"No";"Si";"Si";"Si";"No";"No";"No";"No";"No";"No";"No";;"No";;1;2;3;"No";"Area Rural";"Cuenca";"Ricaurte";101629990320037;10162999032003701;"Un dormitorio";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;36;8;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"No";;"No";;"Propia y la esta pagando";"No";"No";"No";"No";"Si";"Si";"No";"No";"Si";"Si";"Si";"No";"No";;"No";;1;0;1;"No";"Area Rural";"Cuenca";"Ricaurte";101629990360008;10162999036000801;"Tres dormitorios";"No";"";"Unipersonal"
"Azuay";1;62;999;37;5;1;1;"No";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"No";"No";;"No";;"Prestada o cedida(no paga)";"Si";"No";"Si";"Si";"No";"Si";"Si";"No";"Si";"No";"No";"No";"No";;"No";;0;1;1;"No";"Area Rural";"Cuenca";"Ricaurte";101629990370005;10162999037000501;"Un dormitorio";"No";"";"Unipersonal"
"Azuay";1;62;999;39;63;1;1;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"No";"No";"No";;"No";;"Prestada o cedida(no paga)";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";;"No";;1;0;1;"No";"Area Rural";"Cuenca";"Ricaurte";101629990390063;10162999039006301;"Un dormitorio";"No";"";"Unipersonal"
"Azuay";1;62;999;39;85;1;1;"No";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"No";"No";"No";;"No";;"Prestada o cedida(no paga)";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";;"No";;1;2;3;"No";"Area Rural";"Cuenca";"Ricaurte";101629990390085;10162999039008501;"Un dormitorio";"No";"";"Nuclear"
"Azuay";1;62;999;44;68;1;2;"No";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"No";"No";"No";;"No";;"Prestada o cedida(no paga)";"Si";"No";"Si";"Si";"No";"Si";"Si";"Si";"No";"Si";"No";"No";"No";;"No";;1;1;2;"No";"Area Rural";"Cuenca";"Ricaurte";101629990440068;10162999044006801;"Dos dormitorios";"No";"";"Nuclear"
"Azuay";1;62;999;44;97;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"Si";"Si";"No";;"No";;"Prestada o cedida(no paga)";"Si";"No";"No";"Si";"No";"Si";"Si";"No";"No";"No";"No";"No";"No";;"No";;6;4;10;"No";"Area Rural";"Cuenca";"Ricaurte";101629990440097;10162999044009701;"Tres dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;46;24;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"No";"No";"No";;"No";;"Propia y totalmente pagada";"No";"No";"No";"No";"No";"Si";"No";"No";"No";"No";"No";"No";"No";;"No";;1;0;1;"No";"Area Rural";"Cuenca";"Ricaurte";101629990460024;10162999046002401;"Dos dormitorios";"No";"";"Unipersonal"
"Azuay";1;62;999;46;81;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"No";"No";"No";;"No";;"Propia y totalmente pagada";"Si";"No";"No";"No";"No";"Si";"No";"No";"No";"No";"No";"No";"No";;"No";;3;2;5;"No";"Area Rural";"Cuenca";"Ricaurte";101629990460081;10162999046008101;"Tres dormitorios";"No";"";"Nuclear"
"Azuay";1;62;999;47;67;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"No";"No";"No";;"No";;"Propia y totalmente pagada";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";;"No";;1;0;1;"No";"Area Rural";"Cuenca";"Ricaurte";101629990470067;10162999047006701;"Dos dormitorios";"No";"";"Unipersonal"
"Azuay";1;62;999;49;55;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"No";"No";;"No";;"Propia y totalmente pagada";"Si";"No";"Si";"Si";"Si";"Si";"Si";"No";"No";"No";"Si";"No";"No";;"No";;0;3;3;"No";"Area Rural";"Cuenca";"Ricaurte";101629990490055;10162999049005501;"Dos dormitorios";"No";"";"Nuclear"
"Azuay";1;62;999;49;92;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"No";"Si";"No";;"No";;"Propia y totalmente pagada";"No";"No";"No";"No";"No";"Si";"No";"No";"No";"No";"Si";"No";"No";;"No";;1;1;2;"No";"Area Rural";"Cuenca";"Ricaurte";101629990490092;10162999049009201;"Tres dormitorios";"No";"";"Nuclear"
"Azuay";1;62;999;51;48;1;1;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"No";"No";"No";;"No";;"Propia y totalmente pagada";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";;"No";;1;0;1;"No";"Area Rural";"Cuenca";"Ricaurte";101629990510048;10162999051004801;"Un dormitorio";"No";"";"Unipersonal"
"Azuay";1;62;999;51;74;1;1;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"No";"No";"No";;"No";;"Propia y totalmente pagada";"Si";"No";"No";"Si";"No";"Si";"No";"No";"No";"No";"No";"No";"No";;"No";;0;1;1;"No";"Area Rural";"Cuenca";"Ricaurte";101629990510074;10162999051007401;"Un dormitorio";"No";"";"Unipersonal"
"Azuay";1;62;999;53;24;1;1;"No";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"No";;"No";;"Propia y totalmente pagada";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";;"No";;1;1;2;"No";"Area Rural";"Cuenca";"Ricaurte";101629990530024;10162999053002401;"Un dormitorio";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;53;61;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"No";;"No";;"Prestada o cedida(no paga)";"No";"No";"No";"No";"No";"Si";"No";"No";"No";"No";"No";"No";"No";;"No";;0;1;1;"No";"Area Rural";"Cuenca";"Ricaurte";101629990530061;10162999053006101;"Dos dormitorios";"No";"";"Unipersonal"
"Azuay";1;62;1;1;16;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"No";;"No";;"Propia y la esta pagando";"No";"Si";"No";"Si";"No";"Si";"Si";"No";"No";"No";"No";"No";"Se ignora";;"Se ignora";;2;2;4;"Se ignora";"Area Rural";"Cuenca";"Ricaurte";101620010010016;10162001001001601;"Tres dormitorios";"Si";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;1;1;21;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"No";"Si";"No";;"No";;"Propia y la esta pagando";"Si";"Si";"Si";"Si";"Si";"Si";"Si";"Si";"Si";"Si";"Si";"No";"Se ignora";;"Se ignora";;2;2;4;"Se ignora";"Area Rural";"Cuenca";"Ricaurte";101620010010021;10162001001002101;"Tres dormitorios";"Si";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;1;1;69;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"No";"No";;"No";;"Propia y totalmente pagada";"Si";"Si";"Si";"Si";"Si";"Si";"Si";"Si";"Si";"Si";"Si";"No";"Se ignora";;"Se ignora";;1;1;2;"Se ignora";"Area Rural";"Cuenca";"Ricaurte";101620010010069;10162001001006901;"Tres dormitorios";"Si";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;1;3;106;1;1;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"No";"No";"No";;"No";;"Arrendada/anticresis";"No";"Si";"No";"Si";"Si";"Si";"Si";"No";"Si";"No";"No";"Si";"Se ignora";;"Se ignora";;2;2;4;"Se ignora";"Area Rural";"Cuenca";"Ricaurte";101620010030106;10162001003010601;"Un dormitorio";"Si";"Pareja de hombre y mujer";"Nuclear"
